x,y,z
1.43692,-0.154135,0.533963
1.44546,-0.155699,0.532487
1.45492,-0.157503,0.529244
1.4626,-0.154957,0.530059
1.47354,-0.158214,0.52709
1.48478,-0.15488,0.525177
1.49107,-0.157775,0.521159
1.49599,-0.153466,0.521435
1.50722,-0.161054,0.514742
1.51551,-0.169552,0.511614
1.51325,-0.175899,0.549807
1.50375,-0.183041,0.556344
1.49489,-0.190923,0.551288
1.48871,-0.199918,0.547714
1.48564,-0.208338,0.545544
1.48523,-0.215982,0.544787
1.48304,-0.222795,0.544256
1.48285,-0.228569,0.542575
1.48244,-0.233378,0.541557
1.48218,-0.239237,0.542319
1.48289,-0.242232,0.543577
1.4837,-0.245537,0.544487
1.48467,-0.244477,0.547008
1.48636,-0.237015,0.547011
1.48645,-0.233187,0.547632
1.48578,-0.231336,0.549555
1.48599,-0.227474,0.553158
1.4867,-0.220838,0.557497
1.48691,-0.201355,0.566207
1.48678,-0.188,0.572247
1.48632,-0.183386,0.574795
1.48538,-0.181812,0.574184
1.48556,-0.183203,0.572488
1.48537,-0.184543,0.572037
1.48564,-0.187378,0.570415
1.48506,-0.188312,0.569666
1.4833,-0.188391,0.569549
1.48342,-0.190897,0.568591
1.48425,-0.192622,0.567965
1.48469,-0.193926,0.569035
1.48517,-0.196483,0.569782
1.48553,-0.196295,0.5699
1.48551,-0.19755,0.570299
1.48672,-0.198698,0.570523
1.48771,-0.201562,0.569462
1.48664,-0.206063,0.567148
1.48646,-0.206149,0.567104
1.48757,-0.206303,0.566825
1.4872,-0.207756,0.56692
1.48676,-0.205653,0.567361
1.48736,-0.205843,0.56663
1.48839,-0.205108,0.565866
1.48735,-0.202856,0.566497
1.48672,-0.201437,0.567254
1.488,-0.19848,0.566326
1.48886,-0.198261,0.566329
1.48789,-0.195434,0.566597
1.48682,-0.193122,0.568804
1.48625,-0.194397,0.569678
1.4862,-0.198321,0.567946
1.48586,-0.20095,0.565336
1.48585,-0.20197,0.563338
1.48496,-0.199227,0.567225
1.48496,-0.197608,0.570235
1.48492,-0.197778,0.569064
1.48459,-0.196203,0.568802
1.48399,-0.194374,0.570743
1.48337,-0.195111,0.570809
1.48192,-0.195021,0.571885
1.48117,-0.195886,0.572324
1.48097,-0.196969,0.572087
1.48054,-0.199038,0.571746
1.48001,-0.197037,0.571402
1.47827,-0.192596,0.571809
1.47645,-0.189822,0.571896
1.47545,-0.189866,0.570581
1.4744,-0.189034,0.570874
1.47384,-0.187225,0.572242
1.4733,-0.182427,0.573779
1.47283,-0.181483,0.573469
1.44269,-0.215417,0.559618
1.44269,-0.215417,0.559618
1.44348,-0.216376,0.558092
1.44073,-0.21883,0.556205
1.44367,-0.220797,0.553169
1.44887,-0.223283,0.551386
1.45318,-0.225571,0.549224
1.45467,-0.229153,0.546811
1.46043,-0.231622,0.544554
1.46528,-0.233596,0.543
1.47057,-0.235203,0.541399
1.47567,-0.237727,0.53895
1.47999,-0.240774,0.536304
1.48445,-0.244161,0.533167
1.48859,-0.247845,0.531605
1.49031,-0.251867,0.529635
1.4917,-0.256859,0.526114
1.49363,-0.261169,0.520775
1.4975,-0.26417,0.518328
1.50247,-0.264938,0.516658
1.50948,-0.265471,0.515244
1.51372,-0.265668,0.515697
1.52017,-0.261725,0.516093
1.52696,-0.251365,0.517097
1.53038,-0.245489,0.518262
1.53502,-0.225767,0.524778
1.53667,-0.208707,0.531865
1.53526,-0.202383,0.534965
1.53383,-0.200895,0.537137
1.5319,-0.203309,0.537057
1.52843,-0.203841,0.536782
1.52267,-0.194598,0.540384
1.51643,-0.190044,0.542421
1.51288,-0.194812,0.541345
1.51184,-0.204308,0.537709
1.51052,-0.210087,0.534987
1.50679,-0.213035,0.534913
1.50285,-0.210634,0.537262
1.50076,-0.214602,0.536135
1.49919,-0.22016,0.534024
1.49612,-0.221008,0.533814
1.49517,-0.226301,0.530317
1.49301,-0.229622,0.52929
1.48982,-0.230616,0.529655
1.48532,-0.227409,0.531964
1.48217,-0.227644,0.53212
1.47959,-0.228186,0.531859
1.47671,-0.227638,0.531916
1.4751,-0.229113,0.530004
1.47337,-0.22918,0.530726
1.47247,-0.230511,0.528944
1.47034,-0.230857,0.529357
1.46829,-0.230372,0.530713
1.46658,-0.232544,0.529334
1.4653,-0.233835,0.529238
1.4627,-0.233913,0.53053
1.46141,-0.235479,0.530621
1.45924,-0.233241,0.531877
1.45758,-0.233523,0.532158
1.45586,-0.233488,0.532943
1.45356,-0.23253,0.534261
1.45337,-0.231691,0.534473
1.45362,-0.231575,0.534246
1.45199,-0.230732,0.534261
1.44988,-0.23038,0.534987
1.44889,-0.22985,0.535745
1.44956,-0.230063,0.535681
1.45001,-0.23053,0.535236
1.45089,-0.229789,0.534532
1.44974,-0.229894,0.535898
1.44772,-0.228855,0.537465
1.44766,-0.229969,0.536474
1.44655,-0.230617,0.535777
1.44742,-0.233912,0.533571
1.44413,-0.22928,0.534982
1.44293,-0.228991,0.536312
1.4435,-0.230963,0.535947
1.44456,-0.232341,0.534909
1.44299,-0.227232,0.536552
1.44295,-0.22616,0.537337
1.44499,-0.227423,0.537535
1.44476,-0.227681,0.540364
1.44417,-0.226639,0.541266
1.44477,-0.22403,0.539926
1.44544,-0.224045,0.53811
1.4461,-0.225272,0.536726
1.44732,-0.227106,0.535439
1.44932,-0.228292,0.533884
1.45085,-0.229465,0.532688
1.45077,-0.230314,0.532691
1.31227,-0.0272743,0.730872
1.31227,-0.0272743,0.730872
1.31125,-0.0290952,0.726717
1.30967,-0.0303482,0.722328
1.30918,-0.0320431,0.717319
1.30913,-0.0333915,0.711673
1.31056,-0.0346708,0.707615
1.31264,-0.0369672,0.70308
1.31181,-0.0315982,0.697386
1.31471,-0.0291542,0.693168
1.31891,-0.0286844,0.68867
1.32407,-0.0281436,0.685618
1.33076,-0.0278267,0.686388
1.334,-0.0244969,0.684215
1.32979,-0.0124258,0.676553
1.31661,0.0154169,0.663476
1.31661,0.0154169,0.663476
1.31661,0.0154169,0.663476
1.31661,0.0154169,0.663476
1.31661,0.0154169,0.663476
1.31661,0.0154169,0.663476
1.26898,0.180812,0.669357
1.23036,0.238523,0.654945
1.20922,0.273537,0.647728
1.1985,0.296488,0.642147
1.19155,0.314559,0.639414
1.18802,0.329623,0.63864
1.18338,0.342317,0.637228
1.17604,0.354592,0.638726
1.16749,0.366962,0.645182
1.15612,0.37954,0.654073
1.14565,0.396092,0.664339
1.13106,0.408315,0.679539
1.11789,0.420706,0.694199
1.10753,0.430758,0.71276
1.09612,0.441247,0.728519
1.08752,0.451653,0.743545
1.07841,0.460195,0.757094
1.0694,0.469889,0.770145
1.06116,0.480961,0.778115
1.05413,0.490015,0.783771
1.04704,0.494944,0.788544
1.04059,0.497363,0.795233
1.03477,0.498326,0.799782
1.02846,0.499192,0.801854
1.02239,0.500193,0.801969
1.01785,0.500823,0.801558
1.01006,0.497385,0.802072
1.00712,0.494272,0.801988
1.00381,0.487103,0.804616
1.00432,0.485849,0.803158
1.00636,0.485987,0.798859
1.01284,0.479344,0.794355
1.01414,0.481734,0.794793
1.01848,0.480734,0.792718
1.02119,0.482537,0.792463
1.01535,0.494003,0.793515
1.01079,0.50124,0.793079
1.01461,0.496167,0.790792
1.01518,0.492845,0.788315
1.01496,0.490524,0.786891
1.01538,0.487647,0.784157
1.01431,0.486053,0.780899
1.01376,0.484532,0.778063
1.01341,0.483473,0.776179
1.01497,0.482481,0.775427
1.01488,0.480722,0.773796
1.01427,0.480233,0.771903
1.01428,0.479353,0.771127
1.01504,0.481305,0.772615
1.01473,0.482627,0.774541
1.0138,0.483311,0.776875
1.0125,0.4823,0.778062
1.01134,0.481763,0.779182
1.01072,0.480812,0.779387
1.0104,0.479957,0.779405
1.01133,0.479673,0.7794
1.0106,0.477723,0.778343
1.01124,0.476635,0.776818
1.01046,0.476424,0.775433
1.00942,0.47648,0.773286
1.01151,0.475346,0.773689
1.01188,0.47501,0.772094
1.01015,0.473761,0.770137
1.01018,0.47354,0.769465
1.00962,0.473039,0.769494
1.01121,0.471405,0.769427
1.01087,0.471678,0.769166
1.01112,0.472654,0.769867
1.01073,0.47308,0.769224
1.20761,0.438165,0.57247
1.20761,0.438165,0.57247
1.19811,0.43992,0.577529
1.18464,0.440564,0.589337
1.1653,0.439141,0.60491
1.14503,0.436575,0.625145
1.12566,0.430066,0.645083
1.10452,0.429203,0.673016
1.08317,0.431233,0.702469
1.08004,0.431576,0.706789
1.0594,0.43673,0.736598
1.02317,0.452481,0.786523
1.00263,0.464696,0.809154
0.982971,0.478971,0.827726
0.964982,0.490751,0.840406
0.950285,0.497206,0.844115
0.939904,0.50255,0.842597
0.931836,0.50719,0.839019
0.928087,0.510298,0.834868
0.926095,0.511381,0.830242
0.92469,0.51072,0.827003
0.923182,0.509657,0.822989
0.920186,0.508723,0.820199
0.919429,0.506928,0.819683
0.919378,0.506596,0.819658
0.912854,0.501713,0.821919
0.910013,0.499496,0.823888
0.909565,0.499128,0.824205
0.906864,0.495387,0.819957
0.904903,0.494495,0.815307
0.904561,0.494378,0.814507
0.901129,0.495842,0.808413
0.897517,0.496564,0.804819
0.896476,0.49629,0.803134
0.897001,0.497197,0.801566
0.894819,0.497489,0.800992
0.892276,0.496979,0.799677
0.893657,0.4979,0.798443
0.894249,0.498791,0.79597
0.892863,0.50046,0.794107
0.891352,0.501325,0.792551
0.891619,0.501814,0.792352
0.890232,0.501829,0.791254
0.890986,0.500808,0.790383
0.888266,0.50012,0.789558
0.890352,0.500978,0.788876
0.887723,0.500012,0.788821
0.887512,0.499245,0.789381
0.887322,0.499292,0.789516
0.886245,0.498854,0.788536
0.886969,0.499244,0.788977
0.887354,0.499079,0.788609
0.889554,0.500171,0.788056
0.890186,0.500281,0.788592
0.890214,0.500369,0.78876
0.890946,0.499616,0.78938
0.890047,0.49949,0.78891
0.889669,0.500305,0.787653
0.890711,0.500295,0.788155
0.8907,0.500139,0.788644
0.890879,0.500043,0.788229
0.892667,0.50113,0.787651
0.89186,0.5017,0.78685
0.891059,0.501409,0.787583
0.891886,0.50157,0.787087
0.891105,0.501147,0.788255
0.890371,0.501349,0.787393
0.890868,0.501088,0.787172
0.890689,0.501391,0.787086
0.890243,0.501624,0.785813
0.890811,0.502069,0.785284
0.89097,0.502578,0.785009
0.891288,0.503305,0.784313
0.892698,0.503855,0.785244
0.891733,0.503217,0.785765
0.891718,0.502821,0.786208
0.891665,0.502337,0.785759
0.891758,0.50237,0.785728
0.891488,0.502387,0.785562
0.890972,0.502329,0.78544
0.890415,0.502515,0.784665
0.890025,0.502161,0.785037
0.890327,0.501712,0.786067
0.889996,0.501481,0.786359
0.889775,0.501065,0.785842
0.890464,0.501385,0.785699
0.891409,0.502123,0.785689
0.891504,0.502013,0.786056
0.892027,0.501507,0.786097
0.890992,0.500916,0.786603
1.20476,0.198089,0.595977
1.20476,0.198089,0.595977
1.2063,0.197601,0.594152
1.20842,0.197565,0.592272
1.21035,0.197655,0.590759
1.21319,0.200489,0.590066
1.21501,0.20006,0.588501
1.21551,0.199415,0.587491
1.21598,0.202422,0.586749
1.21669,0.20612,0.586064
1.21723,0.20797,0.584744
1.21697,0.211669,0.585545
1.21501,0.217409,0.588886
1.20966,0.22414,0.593319
1.20059,0.232881,0.599675
1.18764,0.245186,0.608773
1.17242,0.260018,0.622371
1.15301,0.27887,0.63854
1.12685,0.301368,0.650996
1.10193,0.325307,0.667749
1.08052,0.353327,0.688971
1.06453,0.37888,0.711206
1.05162,0.402219,0.734214
1.042,0.420835,0.756742
1.03346,0.437087,0.777108
1.02833,0.451609,0.793896
1.02465,0.464009,0.806953
1.02175,0.474019,0.81627
1.01708,0.480323,0.824121
1.01191,0.485165,0.828239
1.00855,0.489067,0.828919
1.00506,0.490461,0.828999
1.002,0.490085,0.828997
1.00147,0.490452,0.826359
0.999956,0.491483,0.823226
0.999134,0.490706,0.819231
0.99791,0.489072,0.814477
0.995776,0.488825,0.811344
0.994675,0.486667,0.807458
0.993568,0.485414,0.804145
0.995048,0.482943,0.79954
1.00059,0.473986,0.794332
1.00407,0.46725,0.790122
1.00764,0.463373,0.785807
1.0091,0.459941,0.781144
1.00966,0.458405,0.779135
1.01037,0.457362,0.777578
1.00946,0.457544,0.776878
1.00935,0.458075,0.777246
1.00877,0.458625,0.777003
1.00924,0.458158,0.776789
1.00918,0.457947,0.777049
1.00875,0.457609,0.77737
1.00797,0.45924,0.778994
1.00762,0.460885,0.781361
1.00679,0.464519,0.785087
1.00182,0.476836,0.791992
0.998661,0.487597,0.797686
0.996958,0.499087,0.801683
0.997821,0.508514,0.805673
1.00165,0.509884,0.81119
1.00426,0.511993,0.817494
1.00427,0.515554,0.82269
1.00534,0.517913,0.826251
1.00399,0.520279,0.828612
1.00226,0.521378,0.829654
1.00044,0.52209,0.829454
0.998288,0.521305,0.828968
0.997127,0.520331,0.82778
0.996161,0.519739,0.825209
0.994266,0.519746,0.821317
0.99359,0.518581,0.818463
0.991299,0.518338,0.814935
0.989168,0.515807,0.810927
0.987187,0.513501,0.807879
0.985813,0.512828,0.806431
0.985501,0.511631,0.805295
0.984151,0.51157,0.804653
0.98425,0.513145,0.805441
0.984454,0.513091,0.807643
0.987246,0.513437,0.814914
0.989258,0.51188,0.82078
0.990838,0.500904,0.825611
0.992491,0.486409,0.824157
0.996282,0.466659,0.817574
1.0022,0.44381,0.806699
1.009,0.419123,0.78865
1.01816,0.389871,0.762349
1.03274,0.359192,0.732944
1.04996,0.328221,0.701504
0.954779,0.111201,0.795877
0.954779,0.111201,0.795877
0.950775,0.0908251,0.806993
0.946259,0.0714006,0.811254
0.943204,0.0531402,0.811624
0.94336,0.0414122,0.803435
0.94451,0.0325766,0.783238
0.951395,0.0387924,0.762948
0.958695,0.0484425,0.740294
0.971379,0.0669919,0.716513
0.989913,0.0916657,0.695281
1.00941,0.121583,0.674492
1.0302,0.15522,0.658207
1.05326,0.194803,0.641543
1.07983,0.239038,0.63309
1.10764,0.285262,0.635018
1.13067,0.336404,0.637908
1.15097,0.390685,0.653721
1.17045,0.440854,0.691162
1.17385,0.486427,0.752386
1.16292,0.51664,0.816983
1.14242,0.531064,0.891711
1.11687,0.52938,0.971755
1.08977,0.514981,1.04789
1.06067,0.488327,1.1237
1.03569,0.45118,1.19406
1.01413,0.40601,1.25707
0.995576,0.354337,1.31212
0.964948,0.30115,1.38046
0.948829,0.240517,1.43348
0.938654,0.176599,1.47304
0.933732,0.104069,1.50236
0.928109,0.032768,1.51919
0.926142,-0.0409021,1.52477
0.917516,-0.108523,1.51328
0.905826,-0.172374,1.49585
0.896218,-0.229952,1.46527
0.887798,-0.28105,1.42846
0.873592,-0.33196,1.37709
0.86342,-0.375476,1.31988
0.854189,-0.412256,1.25844
0.847374,-0.442002,1.19234
0.843754,-0.466336,1.13568
0.843461,-0.485989,1.07975
0.845119,-0.496289,1.02584
0.848427,-0.504107,0.976824
0.85482,-0.503264,0.9334
0.862085,-0.502962,0.896445
0.871616,-0.498899,0.866988
0.878862,-0.495571,0.841835
0.884318,-0.491073,0.821468
0.891331,-0.485542,0.808278
0.893533,-0.486591,0.79761
0.89577,-0.48755,0.79228
0.899158,-0.484842,0.790658
0.901087,-0.482951,0.789816
0.902776,-0.480123,0.789448
0.903248,-0.477843,0.789481
0.904781,-0.47599,0.789968
0.905024,-0.475401,0.789438
0.905059,-0.474477,0.78926
0.904995,-0.474197,0.788988
0.905465,-0.473511,0.789645
0.905479,-0.474389,0.790196
0.905279,-0.474937,0.790121
0.906213,-0.474505,0.791119
0.906072,-0.474469,0.791212
0.906679,-0.473811,0.791923
0.907946,-0.472917,0.792948
0.908247,-0.472654,0.792568
0.909216,-0.472097,0.793208
0.909112,-0.471891,0.792758
0.908902,-0.472956,0.792805
0.908227,-0.473405,0.792145
0.908245,-0.472687,0.7918
0.90881,-0.47222,0.791262
0.909025,-0.472742,0.790934
0.909129,-0.473809,0.790668
0.907808,-0.475177,0.789923
0.907324,-0.475959,0.789291
0.907856,-0.474994,0.7896
0.908073,-0.475148,0.789428
0.908535,-0.47445,0.789688
0.909007,-0.475158,0.790558
0.908133,-0.475679,0.789975
0.908508,-0.47453,0.789974
0.908235,-0.474964,0.789265
0.908719,-0.474656,0.789718
0.908577,-0.473845,0.78931
0.90911,-0.473906,0.789756
1.21122,0.31654,0.591844
1.21122,0.31654,0.591844
1.20165,0.312791,0.602399
1.19517,0.311195,0.614289
1.19,0.313385,0.632425
1.18726,0.324358,0.655484
1.18888,0.348828,0.687086
1.1961,0.38054,0.718449
1.20839,0.423857,0.747308
1.22614,0.471282,0.776252
1.24389,0.515833,0.802609
1.26369,0.562192,0.832547
1.28961,0.606343,0.870248
1.32461,0.642299,0.910686
1.35257,0.670435,0.953121
1.37131,0.688369,0.997586
1.38616,0.702792,1.04066
1.39472,0.712465,1.08734
1.3947,0.716359,1.13137
1.38704,0.719559,1.17903
1.37091,0.712948,1.22066
1.34605,0.699382,1.26192
1.31308,0.682516,1.29598
1.27498,0.66076,1.32384
1.23378,0.635955,1.34645
1.19068,0.610414,1.3692
1.14525,0.582189,1.39662
1.09974,0.552908,1.42186
1.05373,0.523297,1.44692
1.0069,0.490485,1.47785
0.965244,0.452478,1.50641
0.931164,0.409774,1.53001
0.903259,0.365191,1.55112
0.880504,0.313478,1.57132
0.860231,0.253059,1.58558
0.844154,0.190525,1.5969
0.833799,0.127429,1.60353
0.82672,0.0513749,1.60034
0.825204,-0.0146333,1.59487
0.825232,-0.0763197,1.58391
0.828662,-0.126921,1.57844
0.835881,-0.169576,1.56011
0.846728,-0.213792,1.53769
0.854975,-0.257382,1.50237
0.860789,-0.299036,1.46794
0.863861,-0.339481,1.43626
0.869549,-0.388886,1.40543
0.880847,-0.439372,1.37511
0.888127,-0.476226,1.33586
0.891377,-0.504738,1.29173
0.847793,-0.454891,1.21884
0.822331,-0.463649,1.17117
0.814804,-0.517013,1.12238
0.841759,-0.537907,1.08427
0.8628,-0.553721,1.03616
0.877365,-0.55017,0.989571
0.884999,-0.542256,0.950821
0.88827,-0.533276,0.920779
0.894488,-0.527014,0.892801
0.898374,-0.521801,0.871225
0.901394,-0.517481,0.850869
0.905595,-0.512461,0.83406
0.906974,-0.508694,0.820453
0.906519,-0.510401,0.810037
0.907101,-0.51353,0.803633
0.908976,-0.514363,0.798181
0.910949,-0.516501,0.794127
0.911582,-0.521627,0.79223
0.914158,-0.520884,0.789646
0.915489,-0.520423,0.786388
0.91592,-0.520086,0.784717
0.913095,-0.522588,0.784112
0.914205,-0.521781,0.780839
0.915452,-0.521089,0.777633
0.914609,-0.526669,0.776444
0.914379,-0.528812,0.775907
0.915051,-0.532348,0.774993
0.915489,-0.533459,0.774145
0.917603,-0.531925,0.772206
0.919028,-0.529083,0.771513
0.919456,-0.527889,0.771815
0.919334,-0.528535,0.772506
0.919719,-0.529064,0.771961
0.918998,-0.528156,0.772205
0.918668,-0.527495,0.772227
0.918354,-0.527023,0.77249
0.918382,-0.526582,0.771569
0.919814,-0.5264,0.77097
0.918478,-0.526161,0.772814
0.917074,-0.527751,0.773277
1.30109,0.279577,0.646894
1.30109,0.279577,0.646894
1.30171,0.280454,0.646996
1.30218,0.282169,0.648938
1.30209,0.283335,0.652485
1.30198,0.284429,0.653191
1.30399,0.287024,0.654491
1.30455,0.290985,0.654749
1.30508,0.293744,0.65567
1.307,0.29455,0.654365
1.30946,0.295358,0.653903
1.31045,0.296066,0.653881
1.31185,0.29708,0.654583
1.31405,0.29771,0.657007
1.31655,0.298317,0.660133
1.32026,0.30211,0.662734
1.32319,0.30707,0.662313
1.32573,0.31418,0.664238
1.32917,0.322942,0.666211
1.33433,0.333525,0.668023
1.34019,0.342428,0.671837
1.34658,0.359608,0.677991
1.3542,0.378802,0.685276
1.36006,0.394516,0.69141
1.36638,0.4114,0.69743
1.37032,0.424753,0.705804
1.37354,0.442976,0.719021
1.37693,0.462486,0.730408
1.37785,0.483079,0.743643
1.37786,0.502156,0.759455
1.37603,0.518886,0.772221
1.37462,0.535555,0.785879
1.36972,0.551483,0.806202
1.36307,0.567144,0.823564
1.35517,0.582482,0.843656
1.34554,0.596161,0.86276
1.33572,0.607328,0.882616
1.32344,0.618432,0.89986
1.31153,0.624872,0.918212
1.29706,0.633142,0.936109
1.28169,0.635861,0.951556
1.2654,0.63947,0.96705
1.24001,0.651618,0.981425
1.21447,0.657833,0.993409
1.19225,0.660678,1.00737
1.1724,0.660484,1.01946
1.15166,0.659084,1.03292
1.13113,0.65634,1.04562
1.10903,0.653217,1.05594
1.08731,0.64837,1.06294
1.06762,0.643753,1.07265
1.04733,0.637646,1.0783
1.02808,0.63194,1.08403
1.00941,0.625296,1.08598
0.990905,0.618156,1.08655
0.973877,0.610331,1.08639
0.958264,0.603448,1.08449
0.941918,0.599138,1.0846
0.92622,0.59232,1.07745
0.911699,0.584991,1.06892
0.899254,0.577516,1.06291
0.88769,0.569342,1.05301
0.877398,0.559954,1.04117
0.868962,0.55152,1.02876
0.860187,0.543902,1.01552
0.853193,0.53506,1.00076
0.848251,0.52724,0.986971
0.844316,0.521506,0.974923
0.837686,0.518089,0.963488
0.833217,0.514229,0.953929
0.829913,0.510249,0.942159
0.828148,0.506612,0.932071
0.824791,0.504312,0.920277
0.823403,0.501431,0.908426
0.822874,0.498423,0.897903
0.823129,0.495236,0.887222
0.823803,0.492956,0.876651
0.825636,0.490713,0.865566
0.827208,0.489191,0.856769
0.828903,0.488086,0.848885
0.831461,0.487814,0.840929
0.832423,0.48555,0.834747
0.8333,0.484219,0.831522
0.83479,0.483633,0.829652
0.835328,0.483073,0.827116
0.836523,0.483193,0.82725
0.836907,0.483033,0.826978
0.849002,0.479631,0.812013
0.855891,0.47754,0.804169
0.857262,0.477293,0.799501
1.26879,0.3082,0.648889
1.26879,0.3082,0.648889
1.26868,0.306925,0.647805
1.26994,0.304347,0.647035
1.2712,0.305215,0.645923
1.27174,0.305275,0.646374
1.27132,0.304409,0.646749
1.27158,0.305068,0.645955
1.27053,0.304758,0.645613
1.27138,0.305434,0.646327
1.27018,0.305463,0.646187
1.27096,0.304311,0.64688
1.27056,0.303955,0.647595
1.27052,0.305359,0.648085
1.27016,0.306788,0.648847
1.26986,0.308366,0.649299
1.27024,0.311697,0.648249
1.27032,0.312276,0.648032
1.26946,0.314109,0.647183
1.26953,0.31481,0.647079
1.27082,0.316444,0.645415
1.27212,0.317447,0.646598
1.27389,0.319878,0.646375
1.27626,0.324176,0.646059
1.27798,0.330901,0.646281
1.28482,0.334444,0.654153
1.28914,0.34171,0.659485
1.29225,0.355647,0.664985
1.29568,0.370578,0.673402
1.29781,0.384613,0.67931
1.30109,0.407728,0.686428
1.30296,0.428676,0.696039
1.305,0.453454,0.700368
1.30712,0.476832,0.705209
1.30725,0.499486,0.714635
1.30885,0.523101,0.725473
1.30909,0.544723,0.7379
1.3084,0.565853,0.752747
1.30275,0.583038,0.764107
1.29506,0.597703,0.776086
1.28491,0.610076,0.788006
1.27377,0.61704,0.803244
1.26348,0.625479,0.818883
1.25073,0.633234,0.832708
1.23517,0.639041,0.847452
1.21677,0.653567,0.860681
1.19981,0.661185,0.874804
1.18379,0.666178,0.889033
1.1678,0.670835,0.902996
1.15017,0.673036,0.916455
1.13383,0.67337,0.927746
1.11795,0.673581,0.940874
1.10272,0.672497,0.950972
1.08592,0.671631,0.96124
1.06885,0.667736,0.970177
1.05061,0.662414,0.977981
1.03374,0.655452,0.985433
1.01808,0.648283,0.991489
1.00108,0.640418,0.993623
0.983539,0.632471,0.996557
0.966611,0.624974,0.99995
0.950701,0.612388,0.994942
0.935621,0.603229,0.994035
0.921647,0.591558,0.991376
0.910436,0.576553,0.983005
0.898733,0.563796,0.974826
0.888411,0.552569,0.966955
0.880268,0.540243,0.957118
0.872195,0.530387,0.950222
0.865152,0.521544,0.941524
0.85672,0.51362,0.933775
0.852052,0.505228,0.924411
0.848493,0.497505,0.913162
0.845387,0.490763,0.901356
0.840866,0.485899,0.890309
0.840618,0.480332,0.880132
0.841309,0.475778,0.870306
0.842396,0.471506,0.860184
0.843488,0.467369,0.851455
0.843922,0.463657,0.84296
0.845628,0.460491,0.837551
0.844512,0.457229,0.830958
0.843661,0.454805,0.826875
0.841777,0.453695,0.824099
0.840372,0.453159,0.823192
0.83907,0.453276,0.82326
0.837825,0.453784,0.823878
0.836774,0.455526,0.823117
0.835407,0.456469,0.822293
0.835889,0.457777,0.822689
1.28664,0.359988,0.667677
1.28664,0.359988,0.667677
1.28645,0.359991,0.667412
1.28641,0.358355,0.668557
1.2856,0.359052,0.668206
1.28645,0.358524,0.668966
1.28685,0.359265,0.668076
1.28662,0.359742,0.667912
1.28726,0.35837,0.668438
1.28754,0.359426,0.667987
1.287,0.357955,0.668868
1.28781,0.356897,0.669552
1.28731,0.356973,0.670435
1.28457,0.357727,0.670127
1.2842,0.358549,0.669945
1.28315,0.358627,0.670437
1.28168,0.359914,0.672343
1.28041,0.361167,0.674489
1.27727,0.364353,0.677977
1.27129,0.365462,0.680962
1.26731,0.367478,0.684003
1.26186,0.370096,0.686777
1.25419,0.376957,0.690422
1.24469,0.379547,0.69741
1.23582,0.383325,0.707407
1.22421,0.387605,0.718348
1.21175,0.39342,0.728851
1.20045,0.399569,0.742272
1.18896,0.405859,0.755376
1.17677,0.41576,0.772724
1.16302,0.423865,0.788447
1.15037,0.433363,0.802797
1.1368,0.441499,0.816793
1.12386,0.450293,0.834813
1.11009,0.456779,0.849924
1.09719,0.462742,0.867238
1.08613,0.468526,0.881986
1.07322,0.474,0.897363
1.06176,0.480524,0.910905
1.04979,0.486411,0.924055
1.03913,0.490728,0.933675
1.02781,0.496712,0.940652
1.01547,0.502358,0.941882
0.997387,0.507089,0.942361
0.984717,0.512332,0.941728
0.977045,0.517053,0.939932
0.970897,0.519429,0.935494
0.965389,0.521566,0.929806
0.961907,0.522527,0.923859
0.958046,0.523465,0.916891
0.955184,0.525633,0.909191
0.951846,0.527728,0.899814
0.949672,0.529023,0.891009
0.94953,0.530208,0.882057
0.950328,0.531184,0.875044
0.950371,0.531334,0.866792
0.949181,0.532543,0.858224
0.94986,0.534338,0.850315
0.950758,0.533474,0.843992
0.951149,0.533099,0.83816
0.949342,0.530077,0.83244
0.95034,0.531142,0.825731
0.951339,0.53115,0.82087
0.952027,0.531588,0.816204
0.953544,0.531403,0.811148
0.954634,0.530221,0.806724
0.95463,0.529259,0.802944
0.953734,0.528929,0.799441
0.954008,0.528841,0.797104
0.954185,0.528433,0.794626
0.955304,0.528255,0.792568
0.956743,0.528535,0.789992
0.957763,0.527876,0.788118
0.958155,0.527318,0.786269
0.957583,0.526204,0.78521
0.956883,0.525634,0.784122
0.956489,0.524738,0.784364
0.956248,0.523636,0.78464
0.955617,0.524035,0.785312
0.954913,0.524314,0.784429
0.954881,0.525412,0.784608
0.955519,0.525426,0.784293
0.955682,0.525313,0.785099
0.955517,0.524696,0.785068
0.955063,0.524743,0.784785
0.955657,0.524817,0.784979
0.956052,0.525745,0.785205
0.955149,0.525095,0.785136
0.955158,0.525564,0.785432
0.954977,0.52559,0.78526
1.30143,0.323947,0.665043
1.30143,0.323947,0.665043
1.30144,0.32344,0.665367
1.30122,0.323131,0.665687
1.30097,0.323024,0.665107
1.30193,0.322818,0.664931
1.30242,0.322873,0.665095
1.30218,0.323335,0.664925
1.30164,0.32395,0.664095
1.3016,0.324349,0.663501
1.30149,0.323916,0.663393
1.30275,0.324621,0.663676
1.30323,0.324469,0.66513
1.30376,0.323699,0.666052
1.30449,0.323283,0.666973
1.30361,0.323689,0.667081
1.30267,0.324044,0.667027
1.30316,0.324622,0.667104
1.303,0.324669,0.667242
1.30201,0.325307,0.666778
1.30158,0.325288,0.666253
